,Inches,CPU_Frequency (GHz),RAM (GB),Weight (kg),Price (SAR),Company_Encoded,Base_Product_Encoded,TypeName_Encoded,Resolution_Width,Resolution_Height,Pixel_Area,IPS_Panel,Retina_Display,Touchscreen,CPU_Company_Intel,CPU_Company_Samsung,CPU_Family_Grouped_A6,CPU_Family_Grouped_A9,CPU_Family_Grouped_Celeron,CPU_Family_Grouped_Core M,CPU_Family_Grouped_Core i3,CPU_Family_Grouped_Core i5,CPU_Family_Grouped_Core i7,CPU_Family_Grouped_Other,CPU_Family_Grouped_Pentium,Primary_Storage_Capacity,Secondary_Storage_Capacity,Total_Storage_GB,Primary_Storage_Type_HDD,Primary_Storage_Type_Hybrid,Primary_Storage_Type_SSD,GPU_Company_Grouped_Intel,GPU_Company_Grouped_Nvidia,GPU_Company_Grouped_Other,GPU_Company_Encoded,GPU_Series_Frequency,OpSys_Encoded
1155,15.6,2.5,4,1.91,1901.1933000000001,4288.849216791045,1,2,1920,1080,2073600,0,0,0,False,False,True,False,False,False,False,False,False,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
1156,17.3,2.8,16,2.7,5926.416,6863.765348148148,1,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1157,14.0,2.6,12,1.4,9127.03,4342.632991695502,99,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,6456.205009433963
1158,15.6,2.3,8,2.5,3130.3053,4342.632991695502,4,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,True,False,False,False,False,3088.7654103448276,167,4687.31573759542
1159,13.3,2.6,8,1.48,8102.77,4288.849216791045,13,4,2560,1440,3686400,0,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1160,14.0,2.6,8,1.7,5951.030000000001,4342.632991695502,99,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,6456.205009433963
1161,14.0,2.6,16,1.7,7022.93,6863.765348148148,1,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1162,15.6,2.8,8,2.62,3569.03,4288.849216791045,9,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
1163,15.6,2.0,8,2.2,1822.23,4342.632991695502,99,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
1164,15.6,2.3,4,2.1,1893.6503,4288.849216791045,25,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
1165,15.6,2.8,8,2.62,5947.06,4760.9237274914085,135,5,3840,2160,8294400,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1166,15.6,2.5,8,1.95,5518.3,4342.632991695502,99,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1167,15.6,2.0,4,2.2,1857.96,4342.632991695502,1,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,131,4687.31573759542
1168,14.0,1.6,2,1.44,988.5300000000001,4288.849216791045,4,2,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,32.0,0.0,32.0,False,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
1169,15.6,2.7,8,2.2,3330.8300000000004,6863.765348148148,1,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
1170,15.6,2.5,8,1.96,2695.63,4288.849216791045,25,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1171,15.6,1.8,16,2.1,4601.2300000000005,4288.849216791045,72,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
1172,15.6,1.6,4,2.2,1464.93,4461.6040552631575,1,2,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
1173,15.6,2.3,4,2.1,1580.0600000000002,4342.632991695502,8,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
1174,15.6,2.7,8,2.2,2814.73,4342.632991695502,99,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,131,2353.180654248366
1175,14.0,2.4,4,2.0,3052.9300000000003,4461.6040552631575,1,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,True,False,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1176,15.6,2.5,4,2.32,3275.25,4342.632991695502,4,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,False,True,False,True,False,False,4050.8598208806816,621,6456.205009433963
1177,15.6,2.6,16,3.31,5180.85,4342.632991695502,99,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1178,15.6,2.6,16,1.91,8548.8789,6863.765348148148,1,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1179,15.6,2.3,4,2.07,2580.5,4288.849216791045,72,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
1180,14.0,2.3,8,1.36,6498.89,4342.632991695502,99,4,2560,1440,3686400,1,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1181,15.6,2.7,6,1.54,3299.07,4342.632991695502,99,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,131,4687.31573759542
1182,15.6,2.7,8,1.98,3553.1897000000004,4760.9237274914085,33,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,131,2353.180654248366
1183,15.6,2.0,4,2.1,1322.01,2514.853888118812,61,2,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
1184,15.6,2.6,6,2.18,3172.03,4288.849216791045,9,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
1185,15.6,2.6,8,2.591,3608.73,4461.6040552631575,38,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1186,15.6,2.7,16,2.09,4680.63,4760.9237274914085,135,4,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1187,15.6,2.5,4,2.23,2743.27,2514.853888118812,61,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,131,4687.31573759542
1188,13.3,2.4,8,1.23,4363.030000000001,4760.9237274914085,39,3,3200,1800,5760000,0,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,2353.180654248366
1190,15.6,2.5,8,2.4,3251.4300000000003,4342.632991695502,23,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
1191,12.3,2.0,4,1.15,2616.23,5703.702308333333,20,4,2400,1600,3840000,1,0,1,False,True,False,False,False,False,False,False,False,True,False,32.0,0.0,32.0,False,False,False,False,False,True,2616.23,131,2353.180654248366
1192,15.6,2.5,4,1.86,1925.45,4288.849216791045,25,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
1193,12.0,1.1,8,0.92,4617.110000000001,5703.702308333333,21,3,2304,1440,3317760,1,1,0,True,False,False,False,False,True,False,False,False,False,False,256.0,0.0,256.0,False,False,False,True,False,False,4050.8598208806816,621,6209.868328571429
1194,13.3,2.5,8,1.6,4760.030000000001,4760.9237274914085,135,4,1920,1080,2073600,1,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1195,15.6,2.8,12,2.21,5268.1900000000005,4288.849216791045,9,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1196,15.6,2.0,4,1.9,1460.96,4342.632991695502,8,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,False,False,3088.7654103448276,167,2353.180654248366
1197,17.3,2.6,16,4.3,8535.5,4461.6040552631575,38,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,524288.0,0.0,524288.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1198,15.6,2.0,4,2.1,1079.8400000000001,2514.853888118812,61,2,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
1199,17.3,2.8,16,2.43,8134.133000000001,6863.765348148148,4,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1200,15.6,2.0,4,2.3,1981.0300000000002,4760.9237274914085,135,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,128.0,0.0,128.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
1201,15.6,2.5,8,2.2,2497.13,4342.632991695502,99,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,False,True,False,False,500.0,0.0,500.0,True,False,False,False,True,False,5942.078051010101,131,2353.180654248366
1202,15.6,1.8,16,2.0,5101.45,4760.9237274914085,135,4,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
1204,15.6,2.6,8,2.2,4640.93,4461.6040552631575,1,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
1205,15.6,2.5,8,2.36,3529.3300000000004,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
1206,15.6,2.5,8,1.91,2298.63,4288.849216791045,1,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1207,15.6,2.2,4,2.2,1187.03,4342.632991695502,99,2,1366,768,1049088,0,0,0,False,False,False,False,False,False,False,False,False,True,False,500.0,0.0,500.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
1208,17.3,2.0,8,3.3,2497.13,2514.853888118812,61,2,1600,900,1440000,0,0,0,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,131,4687.31573759542
1209,15.6,2.8,16,2.2,9722.53,4461.6040552631575,38,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1210,12.0,1.2,8,0.92,5077.63,5703.702308333333,21,3,2304,1440,3317760,1,1,0,True,False,False,False,False,True,False,False,False,False,False,512.0,0.0,512.0,False,False,False,True,False,False,4050.8598208806816,621,6209.868328571429
1211,15.6,2.8,16,2.2,6943.530000000001,4461.6040552631575,1,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1212,17.3,2.6,16,2.43,7737.4903,6863.765348148148,4,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1213,15.6,2.5,8,2.191,3966.03,4760.9237274914085,135,4,1920,1080,2073600,1,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1214,17.3,2.8,16,2.9,7737.530000000001,4461.6040552631575,38,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1215,11.6,1.5,2,1.3,690.7800000000001,2514.853888118812,1,1,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,32.0,0.0,32.0,False,False,True,True,False,False,4050.8598208806816,621,2353.180654248366
1216,17.3,2.0,4,3.3,2374.06,2514.853888118812,1,2,1600,900,1440000,0,0,0,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,131,4687.31573759542
1217,17.3,2.5,8,2.8,2139.83,4342.632991695502,99,2,1600,900,1440000,0,0,0,True,False,False,False,False,False,False,True,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
1218,15.6,2.6,8,2.6,5049.84,4342.632991695502,99,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1219,14.0,1.3,8,1.2,4561.530000000001,2514.853888118812,1,4,1920,1080,2073600,1,0,1,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1220,15.6,2.6,8,2.3,6070.13,4342.632991695502,99,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1221,15.6,2.6,8,2.2,5860.1567,6863.765348148148,1,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1222,15.6,2.7,6,2.1,2100.13,4288.849216791045,1,2,1920,1080,2073600,0,0,0,False,False,False,False,False,False,False,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
1223,12.5,2.4,8,1.26,6802.0788999999995,4760.9237274914085,52,3,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,6456.205009433963
1224,15.0,2.4,4,2.08,2020.73,4760.9237274914085,135,4,1920,1080,2073600,0,0,1,True,False,False,False,False,False,True,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
1225,15.6,1.6,4,2.65,1226.73,4461.6040552631575,1,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,False,False,False,True,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
1226,13.3,2.7,8,1.29,5863.6900000000005,4760.9237274914085,39,3,3200,1800,5760000,0,0,1,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1227,15.6,2.5,4,2.18,2071.7842,4760.9237274914085,33,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
1228,15.6,2.6,16,2.6,4085.13,4342.632991695502,99,5,1920,1080,2073600,1,0,1,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1229,15.6,2.8,8,2.2,4561.530000000001,6863.765348148148,5,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
1230,12.5,2.5,16,1.3,6550.5,4342.632991695502,99,1,1920,1080,2073600,1,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
1232,15.6,2.4,8,2.3,1861.9697,4760.9237274914085,135,2,1366,768,1049088,0,0,1,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
1233,17.3,2.8,16,2.7,6344.06,6863.765348148148,2,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
